Symbol	Liver_d16_Cyt49	Liver_d5_Cyt49	Liver_d8_Cyt49	Panc_d12_Cyt49	Panc_d5_Cyt49	Panc_d8_Cyt49	ESC_Cyt49
SFTA3	100.5019212	105.1264732	96.81180262	92.28019339	98.02577322	98.51291936	96.74469919
SFTPA1	94.17495479	98.34118154	93.20111472	91.85943486	95.61326028	95.34020841	96.44665439
SFTPA1B	94.23917973	90.69038312	100.3231987	96.67352294	94.26030194	92.88117409	96.10385922
SFTPA2	93.31754214	88.0824416	91.17148362	91.50153783	87.56814807	88.76638038	90.19561934
SFTPA2B	98.42748094	108.8120003	99.76754849	102.2161301	101.768978	98.00869323	102.4336845
SFTPB	104.6465464	105.7414162	101.9998186	103.2442349	104.1307072	100.0465039	104.1021402
SFTPC	92.77987766	89.02389812	87.40146344	89.80793565	90.44803733	90.21542923	91.0526486
SFTPD	107.2373869	113.3585375	118.8603741	111.0853506	105.4903837	108.4742218	120.4632228
SFXN1	353.1140645	444.1566434	414.3248195	387.8696174	480.945769	420.2828091	355.0867172
SFXN2	149.6342692	140.1806783	166.0006277	120.8865271	179.4298555	126.0734007	158.9023021
SFXN3	138.3097274	132.6472008	128.2313189	130.9279039	129.3264994	126.3186537	134.8835516
SFXN4	760.5232477	618.2952389	741.2023349	526.4669745	699.7260588	415.92392	541.6408468
SFXN5	408.2493532	196.3523715	249.8701985	231.6535701	145.5515961	276.3328843	197.797154
SGCA	106.8722148	111.5612174	112.7273125	113.4503064	111.6874549	104.6366683	124.1177305
SGCB	129.6751672	193.0427515	166.6523085	179.7788963	158.6458672	165.3931756	195.8371571
SGCD	95.77934123	94.50405767	92.70468464	204.2303215	96.73032386	153.0166386	93.53291988
SGCE	1809.701787	2181.162839	1449.402635	1879.811121	1707.458594	1572.335753	1061.020954
SGCG	100.2394351	115.4549024	99.46541359	94.56304387	96.74335298	94.43053654	100.2972319
SGCZ	96.41526041	90.43079288	94.18593856	90.69083092	91.14010206	93.02272394	93.28767859
SGEF	104.5100456	104.1547714	107.0651285	105.6463165	100.1209577	100.1990252	99.838106
SGIP1	231.1798346	145.9984301	209.1615272	170.0080919	266.5076613	180.6524172	90.85711197
SGK	1484.432295	410.9986074	1566.676507	439.4327916	331.564738	160.0504475	1075.666572
SGK1	1032.88121	309.3864467	1067.574967	334.5182998	252.8921647	142.5269889	812.5975172
SGK196	105.1433717	103.0833605	103.3093962	100.0044619	101.2092733	106.0632234	101.8548444
SGK2	118.4024889	97.77418358	99.80948617	100.3981869	96.10853047	94.2452334	97.86614158
SGK269	92.4047467	91.19073244	91.3284633	94.02829643	92.70029419	97.01616935	95.74862321
SGK3	185.385953	161.2805742	159.7703807	165.7416113	195.1590433	219.3580141	163.0331354
SGMS1	142.0198227	116.9682783	137.2029855	137.8960404	116.9707273	125.1186733	137.3221939
SGMS2	123.0028824	105.9867962	100.9314648	108.8529707	96.43337981	116.4652648	103.7516545
SGOL1	177.8610511	602.15494	189.4881371	217.9188175	418.1941423	148.033857	472.5542997
SGOL2	129.9497235	333.178194	159.6237569	142.6725325	278.3709464	122.7714933	247.7601318
SGPL1	252.3460913	255.1381246	253.9278843	279.3079628	281.4889068	241.1379232	242.9437381
SGPP1	120.8097042	160.8006141	137.342029	114.0433711	122.4083574	115.4162939	123.7902666
SGPP2	128.4003004	112.9206476	400.7074588	785.9543618	110.4728365	394.1232016	111.1238001
SGSH	353.3184982	295.3138924	493.5820746	341.446949	392.3272801	431.1394793	296.2357739
SGSM1	121.2123305	113.4794676	109.8617261	193.4619183	112.8222766	129.5131919	151.4070983
SGSM2	2716.978141	1715.880207	2678.77929	4081.872525	2898.625275	3880.87478	1733.045253
SGSM3	201.0218959	237.2566928	227.7075503	235.5204231	244.8482125	221.9720038	221.9757013
SGTA	227.0898395	298.8541163	291.1005601	218.5830136	286.2440562	370.8766733	299.1216687
SGTB	109.9389015	108.8719404	105.6406771	109.9121857	106.6998198	109.1037171	107.7929468
SH2B1	202.4314722	187.6562595	238.6837607	191.4730917	195.1834624	290.3619606	192.358476
SH2B2	111.3133943	122.1361731	115.3041262	117.8259628	116.5300943	117.1777799	128.1583152
SH2B3	233.2069003	200.3056322	160.8646252	203.2985028	179.8137551	175.510982	677.5837122
SH2D1A	138.1575014	128.9832668	145.0669335	136.3351445	148.5465174	142.0160676	140.4494426
SH2D1B	102.9210125	104.0854466	111.2796793	108.64319	98.97079625	97.2513252	101.4196503
SH2D2A	109.4775223	127.6610127	112.5651867	103.7824697	129.8774101	112.376335	125.3081529
SH2D3A	139.6249032	118.5675507	128.9780199	126.5029212	123.5605484	129.0204018	155.0987133
SH2D3C	96.96010153	97.48216735	100.8940054	112.1812218	93.91920836	113.0249447	116.6810953
SH2D4A	191.7837506	135.4769118	147.5730088	142.3990969	172.7141609	136.0041102	138.0774414
SH2D4B	91.98447585	95.89446818	91.48198392	90.68219714	88.08392247	91.63098737	93.6993268
SH2D5	110.9283103	131.3535269	109.1243674	108.77642	124.284045	112.8461625	148.7496953
SH2D6	89.74503743	89.54614682	91.08757794	90.78588907	90.5416428	92.52185899	90.26199665
SH2D7	91.24011789	90.95920602	94.16675809	95.62165127	95.31155475	92.09920766	94.50381851
SH3BGR	121.7677224	148.5984685	118.6991998	123.6525092	138.2897003	126.9147223	148.8961612
SH3BGRL	760.5627029	728.2798679	736.2202324	1394.802745	889.6527416	1483.091327	768.7938287
SH3BGRL2	1425.299745	933.0783204	1248.688973	1863.637985	1143.522861	2146.627278	461.5475158
SH3BGRL3	931.039369	916.5700005	890.6549509	735.2575034	669.6639171	812.4546885	904.5076259
SH3BP1	167.5925294	229.5282727	189.0087821	153.0271388	208.1502349	154.2582273	226.9471436
SH3BP2	115.5915863	110.4284519	122.152521	106.0711284	111.771602	116.189023	106.629499
SH3BP4	816.5033966	753.5847706	994.1979108	1065.388237	915.6581182	1406.563047	791.0807426
SH3BP5	102.5357731	105.2451796	102.8539856	100.2818259	103.7765946	102.6409975	100.0355347
SH3BP5L	182.5912442	200.4697832	250.5864343	171.3659243	213.3565186	229.5722522	235.0560351
SH3D19	784.1412347	556.3457935	595.3122888	566.247398	703.4970048	621.9101309	661.6490047
SH3GL1	447.7218656	414.7696449	430.3965327	429.8584088	443.0108777	351.3774308	483.6888704
SH3GL2	104.0011107	1554.890753	175.039041	329.1664302	1188.529096	427.3236031	360.1919017
SH3GL3	128.4099434	516.0113248	113.2318741	197.939103	384.8258363	143.6721397	607.6942279
SH3GLB1	852.9115936	1097.995061	1230.276409	867.9707917	931.0709329	971.8428781	1002.619437
SH3GLB2	1203.934371	1284.497255	882.510205	1710.387726	1306.293723	1245.566946	1120.968087
SH3KBP1	705.9195641	396.5634796	348.2580099	362.1574436	472.5878455	242.239768	402.1516423
SH3MD4	94.80120427	99.80983985	97.25549643	96.43737018	95.07390954	98.06635645	99.91626651
SH3PXD2A	1321.643196	467.6952635	585.6018165	871.6877752	687.328213	535.3928399	326.0410952
SH3PXD2B	220.2639252	270.2803715	419.614768	227.2257327	280.5953196	227.8247093	310.9265
SH3RF1	283.6243032	389.7719862	366.153204	319.2486867	413.6819364	280.3029193	220.1740446
SH3RF2	581.1893034	259.8031135	1309.554068	296.6685106	548.1391944	308.4706165	132.3021002
SH3RF3	106.8579443	113.1529394	106.9202992	118.7550563	108.3684648	111.8913521	107.7171827
SH3TC1	189.5431592	99.63278866	144.8824305	101.9030433	120.3650183	98.35013788	90.28273715
SH3TC2	104.6395041	100.2681488	103.5826783	100.0784152	103.519395	104.0351157	102.1918115
SH3YL1	1183.634412	369.7067967	670.8122822	933.6692001	438.6958346	816.0979309	317.9607179
SHANK1	87.57125563	87.75482215	90.50355185	94.14994032	87.34876313	86.90090327	91.30528854
SHANK2	261.021247	112.082647	172.5008373	183.604159	126.8959501	187.9673582	133.4705274
SHANK3	281.324775	257.7026162	235.4486394	232.1364921	287.3618095	316.9140855	197.7881077
SHARPIN	175.1235429	160.091524	197.8559703	174.0176915	163.3263085	163.1494075	188.882814
SHB	173.6306972	242.8800033	168.5351375	147.9847612	154.1072101	132.9176271	157.7728732
SHBG	369.7299498	108.9700517	216.3625467	138.7674044	113.7895726	157.6826433	122.7754794
SHC1	720.6000839	748.5042324	842.6658408	555.8482727	746.482111	573.585809	1045.58366
SHC2	196.8323098	138.9486688	207.8097328	206.1939172	140.0275201	243.9058752	118.1254717
SHC3	99.27732915	101.6587882	99.07068055	102.8260926	103.1756564	102.0226802	156.8549898
SHC4	99.80088861	96.48208452	100.7787256	102.7700732	101.5344838	112.1528348	97.84789671
SHCBP1	6249.105828	4166.384595	5687.108849	5751.278805	4418.16724	5532.777015	4473.836439
SHD	109.8905875	484.1881469	180.3569903	215.5126324	761.6331385	252.8127549	185.9755376
SHE	104.6302386	107.3177303	105.5093596	108.8610554	109.160216	102.4557366	114.366917
SHF	166.3735565	178.6636123	251.577835	142.3274615	157.6779162	155.2899282	141.4830435
SHFM1	3115.838471	4587.740402	3410.51978	3624.485895	3577.928253	3807.409165	4289.284049
SHH	90.65665679	89.08650075	92.46650488	88.41959425	86.81671611	94.23904784	89.83768489
SHISA2	945.6588742	1420.703438	110.174758	1554.039463	2948.885234	473.1540268	1268.677957
SHISA3	99.70550623	244.0548502	101.5722017	131.3336414	124.0163281	106.6462853	173.3913721
SHISA4	116.7438078	125.7121632	125.5319756	121.4555266	129.766195	118.0136287	122.8018287
SHISA5	2365.276768	1820.940699	4687.148755	1822.503497	1716.098365	2037.080033	2572.206053
SHKBP1	134.8881351	188.9929541	149.8259701	149.7597235	186.8086345	164.1273682	179.8682894
SHMT1	357.8002265	308.152236	244.5886488	313.813916	383.5881572	277.5050299	481.7231403
SHMT2	3979.464617	2111.173124	1736.00329	2700.44673	2193.31568	1365.985994	2692.112664
SHOC2	623.3154302	644.4600261	783.5287117	878.665248	647.7402818	912.3694686	526.3605017
SHOX	91.12744618	89.54482599	95.52028983	93.05728619	89.45562194	93.4795024	93.45771287
SHOX2	123.5531787	115.8227163	117.0941594	113.7239735	112.9685599	111.5861487	113.2040921
SHPK	808.9393677	1403.07225	1349.381626	654.6551352	1391.090413	722.2125477	1651.128464
SHPRH	210.0655134	194.0710419	267.5493167	201.6521045	230.1296117	213.4999878	190.6530548
SHQ1	221.6612771	351.6641963	249.6371719	223.7467955	364.8675013	293.6844443	406.444505
SHRM	1549.23039	424.6185946	705.8653851	1535.232184	535.4612802	1599.30279	736.0420623
SHROOM1	116.0101998	101.2359209	103.0133323	99.36854276	96.45028297	97.63139528	108.7480385
SHROOM2	303.9707363	214.4258462	249.9264731	275.7090259	251.8386203	236.8325605	206.6487493
SHROOM3	954.4167679	317.0297272	431.811539	1125.332774	360.7772583	1131.496099	629.6566812
SHROOM4	1482.589941	846.8303198	2143.286029	1417.611409	1284.793626	2114.964652	899.2551529
SI	124.4612842	102.5442195	102.8559237	101.6156884	96.75788533	95.90994525	100.6969366
SIAE	143.7687652	128.2042148	132.3822129	131.307793	128.441798	129.6766717	125.4539206
SIAH1	938.4819462	1133.742866	1108.782593	1157.703634	1210.880812	1365.61853	1046.135051
SIAH2	396.6658733	213.777336	277.7970033	220.4697562	154.4167689	169.5588762	254.5632426
SIAH3	101.166674	107.4538002	105.0734261	105.1716157	109.6382218	101.1664326	104.6930471
SIDT1	97.33639044	100.8100044	92.04830786	102.4359309	98.85124399	93.76084689	97.77219068
SIDT2	2615.826106	940.4238693	2127.724056	2519.678936	1189.499724	2072.678288	778.006376
SIGIRR	189.1465086	162.9450403	205.6084387	196.9160498	160.3074742	224.392033	212.8141004
SIGLEC1	90.12689425	92.44739837	98.31509087	90.77611271	97.70314568	89.99321019	91.08658854
SIGLEC10	90.1625064	89.82811247	87.95342493	90.1902204	91.2001934	90.70338389	89.86266824
SIGLEC11	92.19112168	88.43483747	101.6009557	93.60468043	89.64289254	90.72293268	94.73116996
SIGLEC12	104.1148869	103.6668586	104.9857981	102.9760637	104.0238101	99.91464651	101.9650773
SIGLEC14	97.85806243	100.9114531	99.61297682	100.9183587	103.2806245	106.4589749	102.9519649
SIGLEC15	101.6382004	107.0727431	99.29043226	96.88277065	98.86018755	100.4021003	103.6548424
SIGLEC16	89.77653952	93.01835771	92.66931147	90.69815371	93.4848581	88.99950209	92.90616602
SIGLEC5	106.8553973	101.27136	103.6983597	100.8642034	96.10586361	98.19519157	101.6540896
SIGLEC6	118.0880851	116.6396258	120.2274767	114.50395	115.5935331	118.6584071	111.4346984
SIGLEC7	99.80620682	101.0466392	104.6866601	99.68705692	102.6646874	99.47858068	102.7923801
SIGLEC8	100.4260628	95.33177627	100.7599373	96.22955123	104.5945038	99.56733934	96.36737096
SIGLEC9	114.5804688	111.8499969	109.3268113	109.3600064	108.8166814	107.6923498	111.6883686
SIGLECP3	92.38127263	90.98129118	103.9511808	92.03522078	90.42246664	92.56367216	93.59420539
SIGMAR1	590.0257108	343.5221321	331.0130034	328.208849	407.8675402	281.07404	552.9670279
SIK1	167.7042256	123.1220803	186.9371211	112.5790148	114.1440835	112.0194168	114.3586964
SIK2	150.2419593	121.3250647	141.1834102	125.2680465	127.2778805	125.9131705	120.0871077
SIK3	1366.897815	651.2806866	1345.96247	1304.138397	821.933767	1261.852393	665.7426956
SIKE	172.2000677	185.4856937	156.2714187	185.3232436	174.5266017	195.2233829	169.0267662
SIL1	410.5318823	293.1816924	289.1981152	273.1543708	224.6426704	218.7882821	227.8053877
SILV	140.7602631	344.1436214	1150.565417	155.9352811	599.5686857	170.9279598	1181.022709
SIM1	99.26371328	97.11742887	94.46987943	180.3072462	96.64239688	375.0876826	95.83430415
SIM2	106.0121619	103.005159	105.8068939	103.5489461	102.3865373	97.39313267	101.338844
SIN3A	1057.922893	1296.086738	1130.543903	1067.618354	1592.890539	939.8852907	1421.920594
SIN3B	175.0034525	177.5210461	235.197816	162.3279534	170.3440954	187.7887267	179.0406151
SIP1	408.1134476	1053.272583	373.6078226	595.186514	780.7023883	538.6551239	947.8685346
SIPA1	213.4708691	270.5006419	210.2870597	225.0254233	226.9086638	211.4489221	422.1435965
SIPA1L1	154.8445213	147.9400389	177.3564398	158.6403368	165.3292561	151.6546822	162.3754904
SIPA1L2	1170.306675	797.5749613	2790.329152	1161.787386	857.182494	1236.380029	985.5548202
SIPA1L3	140.0094995	140.0196225	163.2000854	155.5416726	148.0588228	139.6555614	163.106136
SIRPA	745.5106822	272.8990479	229.0772632	487.2874969	395.5071658	289.1806944	208.0020704
SIRPB1	95.59088497	90.81406712	99.21407259	91.81272987	94.76148784	93.042438	91.59464014
SIRPB2	96.72831116	96.57849833	91.26711479	93.63871719	93.78680256	92.8869852	96.12416993
SIRPD	118.6974597	114.1256877	123.433622	117.4378047	120.7576729	115.0520241	124.0494529
SIRPG	93.12961262	89.94822111	90.85089253	92.66919661	91.74235111	93.03300917	91.22075595
SIRT1	423.6642088	699.8797978	626.373767	506.913972	731.5065101	680.4524171	1098.200543
SIRT2	161.3019947	123.9196984	139.1363481	157.6416466	134.067184	150.3030146	121.933657
SIRT3	106.4073625	101.9921244	106.1595438	105.8253791	110.2092672	103.3652379	104.9587138
SIRT4	391.2311294	168.113883	294.6909213	282.8335069	156.0025308	362.2500327	206.1810443
SIRT5	243.9134009	287.850141	235.5535806	228.2815168	284.3781512	224.7483059	351.5621161
SIRT6	110.2730032	116.7195348	120.9890553	116.3051193	119.2263196	123.5318878	115.5207134
SIRT7	153.2837224	151.2535158	186.1604965	153.3488551	146.2121323	165.2010373	144.8393096
SIT1	114.7796036	118.1470674	114.3960458	104.8488346	114.1973428	113.7510462	124.1406278
SIVA	1121.982977	1165.065782	1010.267121	1358.368369	1162.553029	905.8296042	1325.502968
SIVA1	1491.267193	1568.235041	1219.775076	1739.768153	1663.941296	1269.010742	1794.704487
SIX1	97.83707894	91.34808345	100.8468243	97.54544607	94.72130683	97.50493312	94.8231237
SIX2	106.7541835	97.13634945	96.72233067	98.17735593	104.3186533	95.59840677	132.6663739
SIX3	91.6066495	96.84689939	99.12068545	94.84432246	102.2931829	92.70216085	101.1404291
SIX4	368.858742	258.672369	214.3753909	734.6839622	483.8767791	798.0498801	1150.997384
SIX5	859.0280478	869.8572478	862.7399236	637.33053	965.5548265	668.8380701	785.1933397
SIX6	101.7439811	105.03761	98.62221393	99.81711059	95.92412983	95.32651962	100.171077
SKA1	225.6301721	550.924733	236.1781922	178.2304577	1078.938456	140.0547497	303.6840113
SKA2	384.1789292	470.1657448	353.847655	416.1279033	511.5098667	311.151856	419.0439498
SKAP1	104.6141128	90.68995261	95.35842063	106.6395744	95.69219456	162.2724299	93.28403207
SKAP2	152.533327	153.3096917	155.7638187	454.3201034	131.7666823	1520.423321	151.0424681
SKCG-1	100.0474815	103.9467643	98.62027659	95.36891977	101.0381815	99.73183751	99.62758489
SKI	172.349227	175.763855	208.9541232	151.1332326	153.7304388	143.7757177	174.3000607
SKIL	120.0138829	126.9870669	124.5726715	113.9197701	110.5834484	123.8131483	166.8880594
SKIP	111.039963	104.702008	117.5215551	106.5716124	108.9021189	106.8709712	114.2768823
SKIV2L	974.5295459	766.9114621	985.5275784	806.2747633	758.7811079	703.7605804	701.4287523
SKIV2L2	769.0257591	1220.588343	930.6627517	978.9818739	1198.020877	1108.773075	1374.390362
SKP1	649.7188009	819.5911574	648.7324996	590.236722	770.7454562	725.1968376	655.8993289
SKP1A	1063.882001	1017.481301	1068.62682	958.329749	1046.702403	1343.109848	872.3996935
SKP2	843.6882856	1140.309398	1784.003419	610.2542046	1234.629727	612.0593836	1086.485803
SLA	108.5182093	100.3783549	104.9095823	108.3082427	104.1999782	105.3688062	104.7527269
SLA2	93.18727209	101.8839152	94.06146928	95.57564181	97.5451023	92.7089031	97.76979991
SLAIN1	420.5255633	290.5336164	380.7755442	550.7201332	319.5618402	696.4703097	458.1442136
SLAIN2	155.9887423	190.4326181	182.0563515	153.4346263	257.7516126	144.8623578	161.4932844
SLAMF1	94.4362458	86.89629898	91.15371897	89.77393968	88.42210187	88.93018173	90.13524692
SLAMF6	103.7104043	103.2622104	110.5215136	102.0525945	104.1717729	106.188484	98.06897896
SLAMF7	116.2542824	134.7242901	132.6309995	122.1258122	136.7361612	112.9652457	130.6563138
SLAMF8	96.53703931	99.30599595	99.56425844	95.86989918	100.3626669	100.0618165	99.19774349
SLAMF9	113.8979245	112.3004058	103.582938	111.1105614	113.9910049	112.4006564	112.1202313
SLBP	734.974972	1115.447186	995.9841467	751.9256005	973.3868025	574.7233894	707.8518445
SLC10A1	277.8748204	100.3172397	97.77954138	97.09580473	97.21863337	96.24719811	95.67527057
SLC10A2	98.64341557	106.091573	111.3719431	109.0195432	104.7982086	107.7479703	101.3921872
SLC10A3	200.9034516	180.3144657	200.7961124	163.4435718	165.7783557	166.5693171	201.2953625
SLC10A4	128.6513374	378.9984633	280.7224955	121.9530888	1250.670062	179.6449311	130.052468
SLC10A5	85.73688051	87.85779921	99.03052327	97.88761609	94.84692176	98.61907891	87.78039367
SLC10A6	89.74787294	103.7765023	89.90962887	89.08012212	95.87864906	95.63201018	97.53191771
SLC10A7	151.3848497	134.957523	141.3648476	149.3980594	166.767949	162.2737026	127.7261099
SLC11A1	87.88414148	88.43168606	86.43418884	88.54310059	86.22915411	88.97785002	88.87568026
SLC11A2	858.3111355	2124.44292	1059.423266	1050.3099	1788.39439	841.729296	1771.648412
SLC12A1	96.92216051	92.23871348	95.9774419	103.9727684	95.47641319	96.07881346	97.85494731
SLC12A2	521.0843914	380.3790739	319.1102174	645.4425583	295.9314145	636.3396328	289.8471998
SLC12A3	97.24456153	106.5526184	97.95916139	98.89091862	98.89517444	99.57832711	97.79067774
SLC12A4	161.409049	160.5586437	202.5703467	160.5800135	150.5429164	155.7490901	185.3893307
SLC12A5	120.0764474	119.0145339	132.4884737	184.7329495	120.2044604	130.5838624	115.2961657
SLC12A6	113.85638	115.6907543	111.1984045	112.9318707	116.875152	122.5332826	116.7608519
SLC12A7	101.6956441	98.19451167	101.9190132	99.67320403	96.46283107	97.13251627	96.36916638
